Step: 66 | Episode 1 | Return: 2.00 | Elapsed: 0.01 min
Step: 30222 | Episode 756 | Return: 0.00 | Elapsed: 1.49 min
Step: 30247 | Episode 757 | Return: 0.00 | Elapsed: 1.49 min
Step: 30291 | Episode 758 | Return: 0.00 | Elapsed: 1.49 min
Step: 30330 | Episode 759 | Return: 0.00 | Elapsed: 1.50 min
Step: 30385 | Episode 760 | Return: 0.00 | Elapsed: 1.50 min
Step: 30424 | Episode 761 | Return: 0.00 | Elapsed: 1.50 min
Step: 30473 | Episode 762 | Return: 0.00 | Elapsed: 1.50 min
Step: 30554 | Episode 763 | Return: 1.00 | Elapsed: 1.51 min
Step: 30586 | Episode 764 | Return: 0.00 | Elapsed: 1.51 min
Step: 30632 | Episode 765 | Return: 0.00 | Elapsed: 1.51 min
Step: 30674 | Episode 766 | Return: 0.00 | Elapsed: 1.51 min
Step: 30699 | Episode 767 | Return: 0.00 | Elapsed: 1.52 min
Step: 30743 | Episode 768 | Return: 1.00 | Elapsed: 1.52 min
Step: 30773 | Episode 769 | Return: 0.00 | Elapsed: 1.52 min
Step: 30819 | Episode 770 | Return: 0.00 | Elapsed: 1.52 min
Step: 30865 | Episode 771 | Return: 0.00 | Elapsed: 1.52 min
Step: 30890 | Episode 772 | Return: 0.00 | Elapsed: 1.52 min
Step: 30961 | Episode 773 | Return: 0.00 | Elapsed: 1.53 min
Step: 30991 | Episode 774 | Return: 0.00 | Elapsed: 1.53 min
Step: 31025 | Episode 775 | Return: 0.00 | Elapsed: 1.53 min
Step: 31063 | Episode 776 | Return: 1.00 | Elapsed: 1.53 min
Step: 31127 | Episode 777 | Return: 1.00 | Elapsed: 1.54 min
Step: 31163 | Episode 778 | Return: 0.00 | Elapsed: 1.54 min
Step: 31199 | Episode 779 | Return: 1.00 | Elapsed: 1.54 min
Step: 31245 | Episode 780 | Return: 1.00 | Elapsed: 1.54 min
Step: 31279 | Episode 781 | Return: 0.00 | Elapsed: 1.54 min
Step: 31320 | Episode 782 | Return: 2.00 | Elapsed: 1.55 min
Step: 31361 | Episode 783 | Return: 0.00 | Elapsed: 1.55 min
Step: 31407 | Episode 784 | Return: 1.00 | Elapsed: 1.55 min
Step: 31439 | Episode 785 | Return: 1.00 | Elapsed: 1.55 min
Step: 31509 | Episode 786 | Return: 0.00 | Elapsed: 1.56 min
Step: 31534 | Episode 787 | Return: 0.00 | Elapsed: 1.56 min
Step: 31599 | Episode 788 | Return: 1.00 | Elapsed: 1.56 min
Step: 31645 | Episode 789 | Return: 0.00 | Elapsed: 1.56 min
Step: 31670 | Episode 790 | Return: 0.00 | Elapsed: 1.56 min
Step: 31723 | Episode 791 | Return: 1.00 | Elapsed: 1.57 min
Step: 31748 | Episode 792 | Return: 0.00 | Elapsed: 1.57 min
Step: 31799 | Episode 793 | Return: 0.00 | Elapsed: 1.57 min
Step: 31824 | Episode 794 | Return: 0.00 | Elapsed: 1.57 min
Step: 31854 | Episode 795 | Return: 0.00 | Elapsed: 1.57 min
Step: 31895 | Episode 796 | Return: 0.00 | Elapsed: 1.58 min
Step: 31920 | Episode 797 | Return: 0.00 | Elapsed: 1.58 min
Step: 31959 | Episode 798 | Return: 0.00 | Elapsed: 1.58 min
Step: 31984 | Episode 799 | Return: 0.00 | Elapsed: 1.58 min
Step: 32048 | Episode 800 | Return: 0.00 | Elapsed: 1.58 min
Step: 32073 | Episode 801 | Return: 0.00 | Elapsed: 1.59 min
Step: 32125 | Episode 802 | Return: 1.00 | Elapsed: 1.59 min
Step: 32150 | Episode 803 | Return: 0.00 | Elapsed: 1.59 min
Step: 32204 | Episode 804 | Return: 0.00 | Elapsed: 1.59 min
Step: 32236 | Episode 805 | Return: 0.00 | Elapsed: 1.59 min
Step: 32268 | Episode 806 | Return: 0.00 | Elapsed: 1.60 min
Step: 32320 | Episode 807 | Return: 1.00 | Elapsed: 1.60 min
Step: 32341 | Episode 808 | Return: 0.00 | Elapsed: 1.60 min
Step: 32366 | Episode 809 | Return: 0.00 | Elapsed: 1.60 min
Step: 32423 | Episode 810 | Return: 0.00 | Elapsed: 1.60 min
Step: 32492 | Episode 811 | Return: 1.00 | Elapsed: 1.61 min
Step: 32517 | Episode 812 | Return: 0.00 | Elapsed: 1.61 min
Step: 32559 | Episode 813 | Return: 0.00 | Elapsed: 1.61 min
Step: 32598 | Episode 814 | Return: 1.00 | Elapsed: 1.61 min
Step: 32642 | Episode 815 | Return: 0.00 | Elapsed: 1.62 min
Step: 32683 | Episode 816 | Return: 2.00 | Elapsed: 1.62 min
Step: 32730 | Episode 817 | Return: 1.00 | Elapsed: 1.62 min
Step: 32794 | Episode 818 | Return: 2.00 | Elapsed: 1.62 min
Step: 32828 | Episode 819 | Return: 0.00 | Elapsed: 1.62 min
Step: 32867 | Episode 820 | Return: 2.00 | Elapsed: 1.63 min
Step: 32890 | Episode 821 | Return: 0.00 | Elapsed: 1.63 min
Step: 32934 | Episode 822 | Return: 0.00 | Elapsed: 1.63 min
Step: 32970 | Episode 823 | Return: 0.00 | Elapsed: 1.63 min
Step: 32989 | Episode 824 | Return: 0.00 | Elapsed: 1.63 min
Step: 33032 | Episode 825 | Return: 0.00 | Elapsed: 1.64 min
Step: 33068 | Episode 826 | Return: 0.00 | Elapsed: 1.64 min
Step: 33114 | Episode 827 | Return: 0.00 | Elapsed: 1.64 min
Step: 33139 | Episode 828 | Return: 0.00 | Elapsed: 1.64 min
Step: 33164 | Episode 829 | Return: 0.00 | Elapsed: 1.64 min
Step: 33217 | Episode 830 | Return: 1.00 | Elapsed: 1.64 min
Step: 33281 | Episode 831 | Return: 0.00 | Elapsed: 1.65 min
Step: 33334 | Episode 832 | Return: 0.00 | Elapsed: 1.65 min
Step: 33378 | Episode 833 | Return: 0.00 | Elapsed: 1.65 min
Step: 33401 | Episode 834 | Return: 0.00 | Elapsed: 1.65 min
Step: 33460 | Episode 835 | Return: 1.00 | Elapsed: 1.66 min
Step: 33501 | Episode 836 | Return: 0.00 | Elapsed: 1.66 min
Step: 33546 | Episode 837 | Return: 0.00 | Elapsed: 1.66 min
Step: 33597 | Episode 838 | Return: 1.00 | Elapsed: 1.66 min
Step: 33631 | Episode 839 | Return: 0.00 | Elapsed: 1.67 min
Step: 33670 | Episode 840 | Return: 0.00 | Elapsed: 1.67 min
Step: 33726 | Episode 841 | Return: 0.00 | Elapsed: 1.67 min
Step: 33758 | Episode 842 | Return: 0.00 | Elapsed: 1.67 min
Step: 33779 | Episode 843 | Return: 0.00 | Elapsed: 1.67 min
Step: 33820 | Episode 844 | Return: 0.00 | Elapsed: 1.68 min
Step: 33854 | Episode 845 | Return: 0.00 | Elapsed: 1.68 min
Step: 33879 | Episode 846 | Return: 0.00 | Elapsed: 1.68 min
Step: 33913 | Episode 847 | Return: 0.00 | Elapsed: 1.68 min
Step: 33954 | Episode 848 | Return: 0.00 | Elapsed: 1.68 min
Step: 34000 | Episode 849 | Return: 0.00 | Elapsed: 1.68 min
Step: 34034 | Episode 850 | Return: 1.00 | Elapsed: 1.69 min
Step: 34059 | Episode 851 | Return: 0.00 | Elapsed: 1.69 min
Step: 34115 | Episode 852 | Return: 1.00 | Elapsed: 1.69 min
Step: 34136 | Episode 853 | Return: 0.00 | Elapsed: 1.69 min
Step: 34161 | Episode 854 | Return: 0.00 | Elapsed: 1.69 min
Step: 34207 | Episode 855 | Return: 0.00 | Elapsed: 1.70 min
Step: 34276 | Episode 856 | Return: 0.00 | Elapsed: 1.70 min
Step: 34347 | Episode 857 | Return: 0.00 | Elapsed: 1.70 min
Step: 34381 | Episode 858 | Return: 0.00 | Elapsed: 1.70 min
Step: 34432 | Episode 859 | Return: 0.00 | Elapsed: 1.71 min
Step: 34480 | Episode 860 | Return: 1.00 | Elapsed: 1.71 min
Step: 34540 | Episode 861 | Return: 1.00 | Elapsed: 1.71 min
Step: 34581 | Episode 862 | Return: 0.00 | Elapsed: 1.71 min
Step: 34622 | Episode 863 | Return: 0.00 | Elapsed: 1.72 min
Step: 34680 | Episode 864 | Return: 2.00 | Elapsed: 1.72 min
Step: 34710 | Episode 865 | Return: 0.00 | Elapsed: 1.72 min
Step: 34777 | Episode 866 | Return: 0.00 | Elapsed: 1.72 min
Step: 34802 | Episode 867 | Return: 0.00 | Elapsed: 1.72 min
Step: 34843 | Episode 868 | Return: 0.00 | Elapsed: 1.73 min
Step: 34888 | Episode 869 | Return: 0.00 | Elapsed: 1.73 min
Step: 34925 | Episode 870 | Return: 2.00 | Elapsed: 1.73 min
Step: 34957 | Episode 871 | Return: 0.00 | Elapsed: 1.73 min
Step: 34991 | Episode 872 | Return: 1.00 | Elapsed: 1.73 min
Step: 35012 | Episode 873 | Return: 0.00 | Elapsed: 1.74 min
Step: 35046 | Episode 874 | Return: 0.00 | Elapsed: 1.74 min
Step: 35080 | Episode 875 | Return: 0.00 | Elapsed: 1.74 min
Step: 35105 | Episode 876 | Return: 0.00 | Elapsed: 1.74 min
Step: 35137 | Episode 877 | Return: 0.00 | Elapsed: 1.74 min
Step: 35193 | Episode 878 | Return: 0.00 | Elapsed: 1.75 min
Step: 35244 | Episode 879 | Return: 1.00 | Elapsed: 1.75 min
Step: 35285 | Episode 880 | Return: 2.00 | Elapsed: 1.75 min
Step: 35331 | Episode 881 | Return: 0.00 | Elapsed: 1.75 min
Step: 35396 | Episode 882 | Return: 1.00 | Elapsed: 1.76 min
Step: 35447 | Episode 883 | Return: 2.00 | Elapsed: 1.76 min
Step: 35470 | Episode 884 | Return: 0.00 | Elapsed: 1.76 min
Step: 35537 | Episode 885 | Return: 0.00 | Elapsed: 1.76 min
Step: 35583 | Episode 886 | Return: 1.00 | Elapsed: 1.77 min
Step: 35629 | Episode 887 | Return: 0.00 | Elapsed: 1.77 min
Step: 35672 | Episode 888 | Return: 2.00 | Elapsed: 1.77 min
Step: 35702 | Episode 889 | Return: 0.00 | Elapsed: 1.77 min
Step: 35736 | Episode 890 | Return: 0.00 | Elapsed: 1.77 min
Step: 35761 | Episode 891 | Return: 0.00 | Elapsed: 1.77 min
Step: 35800 | Episode 892 | Return: 0.00 | Elapsed: 1.78 min
Step: 35834 | Episode 893 | Return: 0.00 | Elapsed: 1.78 min
Step: 35859 | Episode 894 | Return: 0.00 | Elapsed: 1.78 min
Step: 35891 | Episode 895 | Return: 0.00 | Elapsed: 1.78 min
Step: 35932 | Episode 896 | Return: 0.00 | Elapsed: 1.78 min
Step: 35978 | Episode 897 | Return: 1.00 | Elapsed: 1.79 min
Step: 36012 | Episode 898 | Return: 0.00 | Elapsed: 1.79 min
Step: 36051 | Episode 899 | Return: 0.00 | Elapsed: 1.79 min
Step: 36111 | Episode 900 | Return: 0.00 | Elapsed: 1.79 min
Step: 36154 | Episode 901 | Return: 0.00 | Elapsed: 1.80 min
Step: 36200 | Episode 902 | Return: 0.00 | Elapsed: 1.80 min
Step: 36225 | Episode 903 | Return: 0.00 | Elapsed: 1.80 min
Step: 36261 | Episode 904 | Return: 0.00 | Elapsed: 1.80 min
Step: 36304 | Episode 905 | Return: 0.00 | Elapsed: 1.80 min
Step: 36355 | Episode 906 | Return: 1.00 | Elapsed: 1.81 min
Step: 36391 | Episode 907 | Return: 0.00 | Elapsed: 1.81 min
Step: 36450 | Episode 908 | Return: 0.00 | Elapsed: 1.81 min
Step: 36475 | Episode 909 | Return: 0.00 | Elapsed: 1.81 min
Step: 36500 | Episode 910 | Return: 0.00 | Elapsed: 1.81 min
Step: 36537 | Episode 911 | Return: 2.00 | Elapsed: 1.82 min
Step: 36591 | Episode 912 | Return: 0.00 | Elapsed: 1.82 min
Step: 36650 | Episode 913 | Return: 0.00 | Elapsed: 1.82 min
Step: 36673 | Episode 914 | Return: 0.00 | Elapsed: 1.82 min
Step: 36720 | Episode 915 | Return: 2.00 | Elapsed: 1.82 min
Step: 36743 | Episode 916 | Return: 0.00 | Elapsed: 1.83 min
Step: 36764 | Episode 917 | Return: 0.00 | Elapsed: 1.83 min
Step: 36810 | Episode 918 | Return: 0.00 | Elapsed: 1.83 min
Step: 36890 | Episode 919 | Return: 0.00 | Elapsed: 1.83 min
Step: 36915 | Episode 920 | Return: 0.00 | Elapsed: 1.83 min
Step: 36951 | Episode 921 | Return: 1.00 | Elapsed: 1.84 min
Step: 36996 | Episode 922 | Return: 1.00 | Elapsed: 1.84 min
Step: 37077 | Episode 923 | Return: 1.00 | Elapsed: 1.84 min
Step: 37132 | Episode 924 | Return: 2.00 | Elapsed: 1.85 min
Step: 37157 | Episode 925 | Return: 0.00 | Elapsed: 1.85 min
Step: 37191 | Episode 926 | Return: 0.00 | Elapsed: 1.85 min
Step: 37223 | Episode 927 | Return: 0.00 | Elapsed: 1.85 min
Step: 37264 | Episode 928 | Return: 2.00 | Elapsed: 1.85 min
Step: 37301 | Episode 929 | Return: 1.00 | Elapsed: 1.85 min
Step: 37326 | Episode 930 | Return: 0.00 | Elapsed: 1.86 min
Step: 37372 | Episode 931 | Return: 0.00 | Elapsed: 1.86 min
Step: 37423 | Episode 932 | Return: 2.00 | Elapsed: 1.86 min
Step: 37483 | Episode 933 | Return: 2.00 | Elapsed: 1.86 min
Step: 37528 | Episode 934 | Return: 0.00 | Elapsed: 1.87 min
Step: 37591 | Episode 935 | Return: 0.00 | Elapsed: 1.87 min
Step: 37642 | Episode 936 | Return: 1.00 | Elapsed: 1.87 min
Step: 37700 | Episode 937 | Return: 0.00 | Elapsed: 1.87 min
Step: 37734 | Episode 938 | Return: 0.00 | Elapsed: 1.87 min
Step: 37777 | Episode 939 | Return: 0.00 | Elapsed: 1.88 min
Step: 37823 | Episode 940 | Return: 0.00 | Elapsed: 1.88 min
Step: 37848 | Episode 941 | Return: 0.00 | Elapsed: 1.88 min
Step: 37896 | Episode 942 | Return: 0.00 | Elapsed: 1.88 min
Step: 37928 | Episode 943 | Return: 0.00 | Elapsed: 1.89 min
Step: 37995 | Episode 944 | Return: 0.00 | Elapsed: 1.89 min
Step: 38051 | Episode 945 | Return: 1.00 | Elapsed: 1.89 min
Step: 38095 | Episode 946 | Return: 0.00 | Elapsed: 1.89 min
Step: 38134 | Episode 947 | Return: 2.00 | Elapsed: 1.90 min
Step: 38189 | Episode 948 | Return: 1.00 | Elapsed: 1.90 min
Step: 38240 | Episode 949 | Return: 1.00 | Elapsed: 1.90 min
Step: 38283 | Episode 950 | Return: 2.00 | Elapsed: 1.90 min
Step: 38334 | Episode 951 | Return: 1.00 | Elapsed: 1.90 min
Step: 38366 | Episode 952 | Return: 0.00 | Elapsed: 1.91 min
Step: 38391 | Episode 953 | Return: 0.00 | Elapsed: 1.91 min
Step: 38416 | Episode 954 | Return: 0.00 | Elapsed: 1.91 min
Step: 38460 | Episode 955 | Return: 1.00 | Elapsed: 1.91 min
Step: 38492 | Episode 956 | Return: 0.00 | Elapsed: 1.91 min
Step: 38526 | Episode 957 | Return: 0.00 | Elapsed: 1.92 min
Step: 38570 | Episode 958 | Return: 0.00 | Elapsed: 1.92 min
Step: 38591 | Episode 959 | Return: 0.00 | Elapsed: 1.92 min
Step: 38621 | Episode 960 | Return: 0.00 | Elapsed: 1.92 min
Step: 38655 | Episode 961 | Return: 0.00 | Elapsed: 1.92 min
Step: 38698 | Episode 962 | Return: 0.00 | Elapsed: 1.92 min
Step: 38734 | Episode 963 | Return: 0.00 | Elapsed: 1.93 min
Step: 38787 | Episode 964 | Return: 0.00 | Elapsed: 1.93 min
Step: 38812 | Episode 965 | Return: 0.00 | Elapsed: 1.93 min
Step: 38853 | Episode 966 | Return: 0.00 | Elapsed: 1.93 min
Step: 38881 | Episode 967 | Return: 1.00 | Elapsed: 1.93 min
Step: 38960 | Episode 968 | Return: 1.00 | Elapsed: 1.94 min
Step: 38990 | Episode 969 | Return: 1.00 | Elapsed: 1.94 min
Step: 39018 | Episode 970 | Return: 0.00 | Elapsed: 1.94 min
Step: 39050 | Episode 971 | Return: 0.00 | Elapsed: 1.94 min
Step: 39089 | Episode 972 | Return: 0.00 | Elapsed: 1.95 min
Step: 39121 | Episode 973 | Return: 0.00 | Elapsed: 1.95 min
Step: 39144 | Episode 974 | Return: 0.00 | Elapsed: 1.95 min
Step: 39165 | Episode 975 | Return: 0.00 | Elapsed: 1.95 min
Step: 39218 | Episode 976 | Return: 0.00 | Elapsed: 1.95 min
Step: 39250 | Episode 977 | Return: 0.00 | Elapsed: 1.95 min
Step: 39301 | Episode 978 | Return: 1.00 | Elapsed: 1.96 min
Step: 39340 | Episode 979 | Return: 2.00 | Elapsed: 1.96 min
Step: 39363 | Episode 980 | Return: 0.00 | Elapsed: 1.96 min
Step: 39409 | Episode 981 | Return: 0.00 | Elapsed: 1.96 min
Step: 39432 | Episode 982 | Return: 0.00 | Elapsed: 1.96 min
Step: 39477 | Episode 983 | Return: 0.00 | Elapsed: 1.97 min
Step: 39534 | Episode 984 | Return: 0.00 | Elapsed: 1.97 min
Step: 39568 | Episode 985 | Return: 0.00 | Elapsed: 1.97 min
Step: 39649 | Episode 986 | Return: 1.00 | Elapsed: 1.97 min
Step: 39696 | Episode 987 | Return: 0.00 | Elapsed: 1.98 min
Step: 39749 | Episode 988 | Return: 0.00 | Elapsed: 1.98 min
Step: 39781 | Episode 989 | Return: 1.00 | Elapsed: 1.98 min
Step: 39822 | Episode 990 | Return: 0.00 | Elapsed: 1.98 min
Step: 39868 | Episode 991 | Return: 1.00 | Elapsed: 1.99 min
Step: 39921 | Episode 992 | Return: 1.00 | Elapsed: 1.99 min
Step: 39955 | Episode 993 | Return: 0.00 | Elapsed: 1.99 min
Step: 39993 | Episode 994 | Return: 0.00 | Elapsed: 1.99 min
Step: 40016 | Episode 995 | Return: 0.00 | Elapsed: 1.99 min
Step: 40066 | Episode 996 | Return: 0.00 | Elapsed: 2.00 min
Step: 40112 | Episode 997 | Return: 1.00 | Elapsed: 2.00 min
Step: 40131 | Episode 998 | Return: 0.00 | Elapsed: 2.00 min
Step: 40165 | Episode 999 | Return: 0.00 | Elapsed: 2.00 min
Step: 40201 | Episode 1000 | Return: 0.00 | Elapsed: 2.00 min
Step: 40242 | Episode 1001 | Return: 0.00 | Elapsed: 2.01 min
Step: 40276 | Episode 1002 | Return: 1.00 | Elapsed: 2.01 min
Step: 40319 | Episode 1003 | Return: 0.00 | Elapsed: 2.01 min
Step: 40383 | Episode 1004 | Return: 0.00 | Elapsed: 2.02 min
Step: 40419 | Episode 1005 | Return: 0.00 | Elapsed: 2.02 min
Step: 40460 | Episode 1006 | Return: 0.00 | Elapsed: 2.02 min
Step: 40516 | Episode 1007 | Return: 0.00 | Elapsed: 2.02 min
Step: 40553 | Episode 1008 | Return: 1.00 | Elapsed: 2.02 min
Step: 40606 | Episode 1009 | Return: 1.00 | Elapsed: 2.03 min
Step: 40660 | Episode 1010 | Return: 0.00 | Elapsed: 2.03 min
Step: 40679 | Episode 1011 | Return: 0.00 | Elapsed: 2.03 min
Step: 40702 | Episode 1012 | Return: 0.00 | Elapsed: 2.03 min
Step: 40727 | Episode 1013 | Return: 0.00 | Elapsed: 2.03 min
Step: 40746 | Episode 1014 | Return: 0.00 | Elapsed: 2.04 min
Step: 40769 | Episode 1015 | Return: 0.00 | Elapsed: 2.04 min
Step: 40834 | Episode 1016 | Return: 0.00 | Elapsed: 2.04 min
Step: 40884 | Episode 1017 | Return: 1.00 | Elapsed: 2.04 min
Step: 40952 | Episode 1018 | Return: 1.00 | Elapsed: 2.05 min
Step: 40988 | Episode 1019 | Return: 0.00 | Elapsed: 2.05 min
Step: 41013 | Episode 1020 | Return: 0.00 | Elapsed: 2.05 min
Step: 41076 | Episode 1021 | Return: 0.00 | Elapsed: 2.05 min
Step: 41099 | Episode 1022 | Return: 0.00 | Elapsed: 2.05 min
Step: 41131 | Episode 1023 | Return: 0.00 | Elapsed: 2.06 min
Step: 41156 | Episode 1024 | Return: 0.00 | Elapsed: 2.06 min
Step: 41237 | Episode 1025 | Return: 1.00 | Elapsed: 2.06 min
Step: 41278 | Episode 1026 | Return: 0.00 | Elapsed: 2.06 min
Step: 41329 | Episode 1027 | Return: 0.00 | Elapsed: 2.06 min
Step: 41363 | Episode 1028 | Return: 1.00 | Elapsed: 2.07 min
Step: 41404 | Episode 1029 | Return: 0.00 | Elapsed: 2.07 min
Step: 41445 | Episode 1030 | Return: 0.00 | Elapsed: 2.07 min
Step: 41494 | Episode 1031 | Return: 2.00 | Elapsed: 2.07 min
Step: 41536 | Episode 1032 | Return: 2.00 | Elapsed: 2.08 min
Step: 41597 | Episode 1033 | Return: 0.00 | Elapsed: 2.08 min
Step: 41633 | Episode 1034 | Return: 0.00 | Elapsed: 2.08 min
Step: 41685 | Episode 1035 | Return: 0.00 | Elapsed: 2.09 min
Step: 41719 | Episode 1036 | Return: 0.00 | Elapsed: 2.09 min
Step: 41755 | Episode 1037 | Return: 0.00 | Elapsed: 2.09 min
Step: 41796 | Episode 1038 | Return: 1.00 | Elapsed: 2.09 min
Step: 41842 | Episode 1039 | Return: 0.00 | Elapsed: 2.09 min
Step: 41874 | Episode 1040 | Return: 0.00 | Elapsed: 2.09 min
Step: 41917 | Episode 1041 | Return: 1.00 | Elapsed: 2.10 min
Step: 41970 | Episode 1042 | Return: 0.00 | Elapsed: 2.10 min
Step: 42002 | Episode 1043 | Return: 0.00 | Elapsed: 2.10 min
Step: 42095 | Episode 1044 | Return: 1.00 | Elapsed: 2.10 min
Step: 42154 | Episode 1045 | Return: 0.00 | Elapsed: 2.11 min
Step: 42205 | Episode 1046 | Return: 0.00 | Elapsed: 2.11 min
Step: 42246 | Episode 1047 | Return: 2.00 | Elapsed: 2.11 min
Step: 42305 | Episode 1048 | Return: 0.00 | Elapsed: 2.12 min
Step: 42357 | Episode 1049 | Return: 0.00 | Elapsed: 2.12 min
Step: 42403 | Episode 1050 | Return: 0.00 | Elapsed: 2.12 min
Step: 42452 | Episode 1051 | Return: 0.00 | Elapsed: 2.12 min
Step: 42486 | Episode 1052 | Return: 0.00 | Elapsed: 2.12 min
Step: 42527 | Episode 1053 | Return: 0.00 | Elapsed: 2.13 min
Step: 42582 | Episode 1054 | Return: 0.00 | Elapsed: 2.13 min
Step: 42616 | Episode 1055 | Return: 0.00 | Elapsed: 2.13 min
Step: 42650 | Episode 1056 | Return: 0.00 | Elapsed: 2.13 min
Step: 42703 | Episode 1057 | Return: 1.00 | Elapsed: 2.14 min
Step: 42751 | Episode 1058 | Return: 0.00 | Elapsed: 2.14 min
Step: 42774 | Episode 1059 | Return: 0.00 | Elapsed: 2.14 min
Step: 42797 | Episode 1060 | Return: 0.00 | Elapsed: 2.14 min
Step: 42843 | Episode 1061 | Return: 0.00 | Elapsed: 2.14 min
Step: 42896 | Episode 1062 | Return: 0.00 | Elapsed: 2.15 min
Step: 42942 | Episode 1063 | Return: 0.00 | Elapsed: 2.15 min
Step: 43000 | Episode 1064 | Return: 0.00 | Elapsed: 2.15 min
Step: 43071 | Episode 1065 | Return: 2.00 | Elapsed: 2.15 min
Step: 43094 | Episode 1066 | Return: 0.00 | Elapsed: 2.16 min
Step: 43135 | Episode 1067 | Return: 0.00 | Elapsed: 2.16 min
Step: 43169 | Episode 1068 | Return: 0.00 | Elapsed: 2.16 min
Step: 43203 | Episode 1069 | Return: 0.00 | Elapsed: 2.16 min
Step: 43242 | Episode 1070 | Return: 0.00 | Elapsed: 2.16 min
Step: 43283 | Episode 1071 | Return: 0.00 | Elapsed: 2.17 min
Step: 43325 | Episode 1072 | Return: 0.00 | Elapsed: 2.17 min
Step: 43361 | Episode 1073 | Return: 1.00 | Elapsed: 2.17 min
Step: 43384 | Episode 1074 | Return: 0.00 | Elapsed: 2.17 min
Step: 43409 | Episode 1075 | Return: 0.00 | Elapsed: 2.17 min
Step: 43441 | Episode 1076 | Return: 0.00 | Elapsed: 2.18 min
Step: 43482 | Episode 1077 | Return: 0.00 | Elapsed: 2.18 min
Step: 43529 | Episode 1078 | Return: 0.00 | Elapsed: 2.18 min
Step: 43582 | Episode 1079 | Return: 1.00 | Elapsed: 2.18 min
Step: 43669 | Episode 1080 | Return: 1.00 | Elapsed: 2.19 min
Step: 43690 | Episode 1081 | Return: 0.00 | Elapsed: 2.19 min
Step: 43715 | Episode 1082 | Return: 0.00 | Elapsed: 2.19 min
Step: 43778 | Episode 1083 | Return: 0.00 | Elapsed: 2.19 min
Step: 43831 | Episode 1084 | Return: 0.00 | Elapsed: 2.19 min
Step: 43874 | Episode 1085 | Return: 2.00 | Elapsed: 2.20 min
Step: 43938 | Episode 1086 | Return: 2.00 | Elapsed: 2.20 min
Step: 43970 | Episode 1087 | Return: 0.00 | Elapsed: 2.20 min
Step: 44011 | Episode 1088 | Return: 0.00 | Elapsed: 2.20 min
Step: 44047 | Episode 1089 | Return: 0.00 | Elapsed: 2.21 min
Step: 44088 | Episode 1090 | Return: 0.00 | Elapsed: 2.21 min
Step: 44111 | Episode 1091 | Return: 0.00 | Elapsed: 2.21 min
Step: 44143 | Episode 1092 | Return: 1.00 | Elapsed: 2.21 min
Step: 44198 | Episode 1093 | Return: 0.00 | Elapsed: 2.21 min
Step: 44235 | Episode 1094 | Return: 1.00 | Elapsed: 2.22 min
Step: 44276 | Episode 1095 | Return: 1.00 | Elapsed: 2.22 min
Step: 44317 | Episode 1096 | Return: 0.00 | Elapsed: 2.22 min
Step: 44340 | Episode 1097 | Return: 0.00 | Elapsed: 2.22 min
Step: 44377 | Episode 1098 | Return: 0.00 | Elapsed: 2.22 min
Step: 44424 | Episode 1099 | Return: 0.00 | Elapsed: 2.23 min
Step: 44481 | Episode 1100 | Return: 0.00 | Elapsed: 2.23 min
Step: 44506 | Episode 1101 | Return: 0.00 | Elapsed: 2.23 min
Step: 44549 | Episode 1102 | Return: 0.00 | Elapsed: 2.23 min
Step: 44585 | Episode 1103 | Return: 0.00 | Elapsed: 2.23 min
Step: 44624 | Episode 1104 | Return: 0.00 | Elapsed: 2.24 min
Step: 44684 | Episode 1105 | Return: 0.00 | Elapsed: 2.24 min
Step: 44729 | Episode 1106 | Return: 0.00 | Elapsed: 2.24 min
Step: 44763 | Episode 1107 | Return: 1.00 | Elapsed: 2.24 min
Step: 44797 | Episode 1108 | Return: 0.00 | Elapsed: 2.25 min
Step: 44836 | Episode 1109 | Return: 0.00 | Elapsed: 2.25 min
Step: 44870 | Episode 1110 | Return: 0.00 | Elapsed: 2.25 min
Step: 44925 | Episode 1111 | Return: 0.00 | Elapsed: 2.25 min
Step: 44959 | Episode 1112 | Return: 0.00 | Elapsed: 2.25 min
Step: 44984 | Episode 1113 | Return: 0.00 | Elapsed: 2.26 min
Step: 45037 | Episode 1114 | Return: 1.00 | Elapsed: 2.26 min
Step: 45067 | Episode 1115 | Return: 0.00 | Elapsed: 2.26 min
Step: 45115 | Episode 1116 | Return: 0.00 | Elapsed: 2.26 min
Step: 45163 | Episode 1117 | Return: 0.00 | Elapsed: 2.27 min
Step: 45204 | Episode 1118 | Return: 2.00 | Elapsed: 2.27 min
Step: 45234 | Episode 1119 | Return: 0.00 | Elapsed: 2.27 min
Step: 45268 | Episode 1120 | Return: 1.00 | Elapsed: 2.27 min
Step: 45312 | Episode 1121 | Return: 1.00 | Elapsed: 2.27 min
Step: 45369 | Episode 1122 | Return: 0.00 | Elapsed: 2.28 min
Step: 45394 | Episode 1123 | Return: 0.00 | Elapsed: 2.28 min
Step: 45419 | Episode 1124 | Return: 0.00 | Elapsed: 2.28 min
Step: 45472 | Episode 1125 | Return: 1.00 | Elapsed: 2.28 min
Step: 45531 | Episode 1126 | Return: 0.00 | Elapsed: 2.29 min
Step: 45570 | Episode 1127 | Return: 0.00 | Elapsed: 2.29 min
Step: 45616 | Episode 1128 | Return: 1.00 | Elapsed: 2.29 min
